co_ibge6,municipio,uf,uf_nome,regiao,populacao_2022,ubs,ubs_com_coord,ubs_por_10k_hab,habitantes_por_ubs,gap_ubs_para_media_nacional,cadastro_populacao_base,pessoas_vinculadas_aps,pct_populacao_vinculada_aps,qtd_indicadores_previne,media_indicadores_previne,indicadores_abaixo_50,indicadores_abaixo_30,previne_citopatologico,previne_diabetes_hemoglobina_glicada,previne_gestantes_atendimento_odontologico,previne_gestantes_sifilis_hiv,previne_pre_natal_6_consultas,previne_vacinacao_criancas_1_ano,sinais_de_oportunidade,score_heuristico_oportunidade
354220,Rancharia - SP,SP,São Paulo,SUDESTE,28588,13,12,4.547362529732755,2199.076923076923,0.0,29305,10768.0,36.74458283569357,6,54.0,4,1,43.0,29.0,46.0,61.0,49.0,96.0,vinculo_aps_abaixo_50pct;quatro_ou_mais_indicadores_abaixo_50,7
421190,Palhoça - SC,SC,Santa Catarina,SUL,222598,24,24,1.078176803026083,9274.916666666666,28.432222233799443,245477,58326.0,23.76027081966946,6,54.333333333333336,2,1,31.0,28.0,56.0,74.0,50.0,87.0,ubs_por_10k_abaixo_de_50pct_media_nacional;vinculo_aps_abaixo_50pct,7
316710,Serro - MG,MG,Minas Gerais,SUDESTE,21952,8,8,3.6443148688046647,2744.0,0.0,22550,11042.0,48.966740576496676,6,54.5,4,0,41.0,38.0,48.0,60.0,40.0,100.0,vinculo_aps_abaixo_50pct;quatro_ou_mais_indicadores_abaixo_50,7
411915,Pinhais - PR,PR,Paraná,SUL,127019,14,13,1.1021973090639983,9072.785714285714,15.918905093104934,131199,46646.0,35.55362464652932,6,54.833333333333336,2,0,31.0,57.0,58.0,62.0,49.0,72.0,ubs_por_10k_abaixo_de_50pct_media_nacional;vinculo_aps_abaixo_50pct,7
150655,Santa Luzia do Pará - PA,PA,Pará,NORTE,20370,1,1,0.4909180166912126,20370.0,3.798086087487285,21217,14623.0,68.92114813592873,6,55.0,2,2,21.0,13.0,73.0,73.0,58.0,92.0,ubs_por_10k_abaixo_de_50pct_media_nacional;mais_de_10k_habitantes_por_ubs;vinculo_aps_entre_50_70pct,7
130230,Jutaí - AM,AM,Amazonas,NORTE,25172,2,2,0.794533608771651,12586.0,3.929181295740302,27656,17633.0,63.75831645935782,6,55.5,2,1,72.0,6.0,68.0,85.0,55.0,47.0,ubs_por_10k_abaixo_de_50pct_media_nacional;mais_de_10k_habitantes_por_ubs;vinculo_aps_entre_50_70pct,7
412410,Santo Antônio da Platina - PR,PR,Paraná,SUL,44369,11,11,2.4792084563546624,4033.5454545454545,0.0,45534,17968.0,39.460622831290905,6,55.833333333333336,4,0,49.0,34.0,49.0,59.0,49.0,95.0,vinculo_aps_abaixo_50pct;quatro_ou_mais_indicadores_abaixo_50,7
353860,Piracaia - SP,SP,São Paulo,SUDESTE,26029,3,3,1.1525606054785047,8676.333333333334,3.131044809583041,26764,9509.0,35.5290688985204,6,56.166666666666664,2,0,37.0,31.0,63.0,64.0,53.0,89.0,ubs_por_10k_abaixo_de_50pct_media_nacional;vinculo_aps_abaixo_50pct,7
350160,Americana - SP,SP,São Paulo,SUDESTE,237240,26,23,1.0959366042825829,9124.615384615385,29.881096877539694,246655,48796.0,19.783097849222596,6,56.333333333333336,2,1,30.0,25.0,72.0,67.0,52.0,92.0,ubs_por_10k_abaixo_de_50pct_media_nacional;vinculo_aps_abaixo_50pct,7
351300,Cotia - SP,SP,São Paulo,SUDESTE,274413,32,32,1.1661255115464646,8575.40625,32.63707400715014,287004,62099.0,21.636980669258964,6,57.166666666666664,3,2,29.0,12.0,75.0,92.0,44.0,91.0,ubs_por_10k_abaixo_de_50pct_media_nacional;vinculo_aps_abaixo_50pct,7
231085,Pindoretama - CE,CE,Ceará,NORDESTE,23391,1,1,0.4275148561412509,23391.0,4.509672639784736,24607,16620.0,67.54175641077742,6,58.5,3,0,49.0,67.0,63.0,38.0,38.0,96.0,ubs_por_10k_abaixo_de_50pct_media_nacional;mais_de_10k_habitantes_por_ubs;vinculo_aps_entre_50_70pct,7
410040,Almirante Tamandaré - PR,PR,Paraná,SUL,119825,14,14,1.1683705403713749,8558.92857142857,14.224382200940791,124788,29873.0,23.93900054492419,6,59.166666666666664,2,1,27.0,31.0,65.0,76.0,62.0,94.0,ubs_por_10k_abaixo_de_50pct_media_nacional;vinculo_aps_abaixo_50pct,7
352390,Itu - SP,SP,São Paulo,SUDESTE,168240,18,18,1.0699001426533523,9346.666666666666,21.628375226257283,174561,40241.0,23.05268645344607,6,60.5,2,0,42.0,32.0,52.0,88.0,57.0,92.0,ubs_por_10k_abaixo_de_50pct_media_nacional;vinculo_aps_abaixo_50pct,7
351050,Caraguatatuba - SP,SP,São Paulo,SUDESTE,134873,14,13,1.038013538662297,9633.785714285714,17.768888801063948,141084,57077.0,40.45604037311105,6,61.166666666666664,2,2,25.0,19.0,82.0,86.0,63.0,92.0,ubs_por_10k_abaixo_de_50pct_media_nacional;vinculo_aps_abaixo_50pct,7
110030,Vilhena - RO,RO,Rondônia,NORTE,95832,10,9,1.043492779029969,9583.2,12.572910453415881,108528,33350.0,30.72939702196668,6,61.833333333333336,1,1,25.0,52.0,69.0,77.0,60.0,88.0,ubs_por_10k_abaixo_de_50pct_media_nacional;vinculo_aps_abaixo_50pct,7
290270,Barra - BA,BA,Bahia,NORDESTE,51092,2,2,0.39145071635481093,25546.0,10.03455151604813,53528,31394.0,58.64967867284412,6,64.0,2,1,43.0,22.0,68.0,96.0,61.0,94.0,ubs_por_10k_abaixo_de_50pct_media_nacional;mais_de_10k_habitantes_por_ubs;vinculo_aps_entre_50_70pct,7
293015,Serra do Ramalho - BA,BA,Bahia,NORDESTE,34222,1,1,0.29220968967330957,34222.0,7.0608788456548774,36119,22476.0,62.22763642404274,6,64.66666666666667,2,1,38.0,20.0,62.0,95.0,78.0,95.0,ubs_por_10k_abaixo_de_50pct_media_nacional;mais_de_10k_habitantes_por_ubs;vinculo_aps_entre_50_70pct,7
312420,Espera Feliz - MG,MG,Minas Gerais,SUDESTE,24102,2,2,0.8298066550493736,12051.0,3.6771463368001247,24761,12916.0,52.16267517466985,6,66.66666666666667,1,0,44.0,54.0,71.0,73.0,58.0,100.0,ubs_por_10k_abaixo_de_50pct_media_nacional;mais_de_10k_habitantes_por_ubs;vinculo_aps_entre_50_70pct,7
230710,Jardim - CE,CE,Ceará,NORDESTE,27411,1,0,0.36481704425230743,27411.0,5.456570335989886,28707,18915.0,65.88985264917964,6,70.0,2,0,46.0,42.0,70.0,94.0,75.0,93.0,ubs_por_10k_abaixo_de_50pct_media_nacional;mais_de_10k_habitantes_por_ubs;vinculo_aps_entre_50_70pct,7
350460,Bady Bassitt - SP,SP,São Paulo,SUDESTE,27260,3,3,1.1005135730007336,9086.666666666666,3.4210027857095433,28909,8749.0,30.263931647583796,6,71.16666666666667,2,1,25.0,35.0,100.0,95.0,76.0,96.0,ubs_por_10k_abaixo_de_50pct_media_nacional;vinculo_aps_abaixo_50pct,7
353030,Mirassol - SP,SP,São Paulo,SUDESTE,63337,7,6,1.1051991726794765,9048.142857142857,7.918820742424259,65485,13746.0,20.99106665648622,6,76.16666666666667,2,0,42.0,44.0,94.0,100.0,82.0,95.0,ubs_por_10k_abaixo_de_50pct_media_nacional;vinculo_aps_abaixo_50pct,7
230930,Nova Russas - CE,CE,Ceará,NORDESTE,30699,2,2,0.651487019121144,15349.5,5.231047854677082,32014,19797.0,61.83857062535141,6,80.83333333333333,1,0,49.0,52.0,97.0,100.0,88.0,99.0,ubs_por_10k_abaixo_de_50pct_media_nacional;mais_de_10k_habitantes_por_ubs;vinculo_aps_entre_50_70pct,7
330210,Itaocara - RJ,RJ,Rio de Janeiro,SUDESTE,22919,4,4,1.745276844539465,5729.75,1.398494601822341,23643,9878.0,41.77980797699107,6,43.166666666666664,3,3,21.0,4.0,29.0,63.0,55.0,87.0,vinculo_aps_abaixo_50pct;tres_ou_mais_indicadores_abaixo_30,6
110004,Cacoal - RO,RO,Rondônia,NORTE,86887,15,15,1.7263802410026816,5792.466666666666,5.4659453060141265,97637,30791.0,31.536200415825967,6,43.5,3,3,9.0,17.0,27.0,72.0,57.0,79.0,vinculo_aps_abaixo_50pct;tres_ou_mais_indicadores_abaixo_30,6
352680,Lençóis Paulista - SP,SP,São Paulo,SUDESTE,66505,13,13,1.9547402450943538,5115.7692307692305,2.6650326582396606,68395,18486.0,27.02829154177937,6,43.666666666666664,3,3,29.0,23.0,3.0,74.0,58.0,75.0,vinculo_aps_abaixo_50pct;tres_ou_mais_indicadores_abaixo_30,6
150780,Senador José Porfírio - PA,PA,Pará,NORTE,22576,6,6,2.657689581856839,3762.6666666666665,0.0,24441,8410.0,34.40939405097991,6,43.833333333333336,3,3,14.0,5.0,50.0,80.0,29.0,85.0,vinculo_aps_abaixo_50pct;tres_ou_mais_indicadores_abaixo_30,6
330270,Maricá - RJ,RJ,Rio de Janeiro,SUDESTE,197277,32,31,1.6220846829584796,6164.90625,14.46794448116,211986,86689.0,40.893738265734534,6,44.0,3,3,23.0,22.0,25.0,62.0,52.0,80.0,vinculo_aps_abaixo_50pct;tres_ou_mais_indicadores_abaixo_30,6
411125,Itaperuçu - PR,PR,Paraná,SUL,31217,5,5,1.6016913861037254,6243.4,2.353061040407,32890,12682.0,38.558832471875945,6,47.833333333333336,3,3,28.0,22.0,28.0,56.0,61.0,92.0,vinculo_aps_abaixo_50pct;tres_ou_mais_indicadores_abaixo_30,6
311060,Cambuí - MG,MG,Minas Gerais,SUDESTE,29536,14,14,4.739978331527627,2109.714285714286,0.0,30870,11734.0,38.01101392938128,6,48.0,3,3,22.0,29.0,58.0,67.0,19.0,93.0,vinculo_aps_abaixo_50pct;tres_ou_mais_indicadores_abaixo_30,6
354630,Santa Cruz das Palmeiras - SP,SP,São Paulo,SUDESTE,28864,6,6,2.0787139689578713,4810.666666666667,0.7988196774292097,29525,4826.0,16.345469940728197,6,48.333333333333336,3,3,29.0,27.0,21.0,74.0,56.0,83.0,vinculo_aps_abaixo_50pct;tres_ou_mais_indicadores_abaixo_30,6
110009,Espigão D'Oeste - RO,RO,Rondônia,NORTE,29414,6,6,2.0398449717821445,4902.333333333333,0.9283703572582722,32717,9983.0,30.513188862059483,6,48.333333333333336,3,3,18.0,10.0,29.0,78.0,63.0,92.0,vinculo_aps_abaixo_50pct;tres_ou_mais_indicadores_abaixo_30,6
110013,Machadinho D'Oeste - RO,RO,Rondônia,NORTE,30707,10,10,3.2565864460872116,3070.7,0.0,34063,13133.0,38.55503038487508,6,50.0,3,3,12.0,26.0,22.0,83.0,67.0,90.0,vinculo_aps_abaixo_50pct;tres_ou_mais_indicadores_abaixo_30,6
350450,Avaré - SP,SP,São Paulo,SUDESTE,92805,23,23,2.478314745972739,4035.0,0.0,96098,22812.0,23.738267185581385,6,54.333333333333336,3,3,21.0,17.0,23.0,97.0,73.0,95.0,vinculo_aps_abaixo_50pct;tres_ou_mais_indicadores_abaixo_30,6
430163,Balneário Pinhal - RS,RS,Rio Grande do Sul,SUL,14955,0,0,0.0,0.0,3.5226007578975134,15371,7024.0,45.69644135059528,6,27.5,5,4,20.0,2.0,28.0,33.0,11.0,71.0,municipio_5k_mais_sem_ubs_no_arquivo,5
431695,Santa Maria do Herval - RS,RS,Rio Grande do Sul,SUL,6340,0,0,0.0,0.0,1.4933660183931952,6482,1456.0,22.4622030237581,6,31.0,4,3,16.0,0.0,17.0,58.0,42.0,53.0,municipio_5k_mais_sem_ubs_no_arquivo,5
431540,Redentora - RS,RS,Rio Grande do Sul,SUL,9738,0,0,0.0,0.0,2.2937536730462047,9934,3365.0,33.8735655325146,6,34.333333333333336,5,2,33.0,21.0,35.0,35.0,29.0,53.0,municipio_5k_mais_sem_ubs_no_arquivo,5
310690,Bicas - MG,MG,Minas Gerais,SUDESTE,13978,0,0,0.0,0.0,3.2924716411829786,14331,6948.0,48.48231107389575,6,35.5,5,3,41.0,7.0,22.0,35.0,17.0,91.0,municipio_5k_mais_sem_ubs_no_arquivo,5
293010,Senhor do Bonfim - BA,BA,Bahia,NORDESTE,74523,19,19,2.549548461548784,3922.2631578947367,0.0,77976,44060.0,56.50456550733559,6,40.333333333333336,4,2,41.0,16.0,25.0,51.0,36.0,73.0,vinculo_aps_entre_50_70pct;quatro_ou_mais_indicadores_abaixo_50,5
260990,Ouricuri - PE,PE,Pernambuco,NORDESTE,65245,27,25,4.138248141620048,2416.4814814814813,0.0,68329,43451.0,63.59086185953255,6,40.5,4,2,16.0,4.0,37.0,56.0,48.0,82.0,vinculo_aps_entre_50_70pct;quatro_ou_mais_indicadores_abaixo_50,5
150030,Afuá - PA,PA,Pará,NORTE,37765,6,6,1.5887726731100225,6294.166666666667,2.8954207704446406,40246,22689.0,56.3757888982756,6,41.166666666666664,4,2,32.0,8.0,45.0,66.0,25.0,71.0,vinculo_aps_entre_50_70pct;quatro_ou_mais_indicadores_abaixo_50,5
150490,Muaná - PA,PA,Pará,NORTE,45368,7,7,1.542937753482631,6481.142857142857,3.686282259063483,48955,24660.0,50.37279133898478,6,41.333333333333336,4,2,8.0,8.0,38.0,76.0,47.0,71.0,vinculo_aps_entre_50_70pct;quatro_ou_mais_indicadores_abaixo_50,5
210360,Coroatá - MA,MA,Maranhão,NORDESTE,59566,20,19,3.357620118859752,2978.3,0.0,61351,39591.0,64.5319554693485,6,41.5,4,1,33.0,9.0,48.0,59.0,37.0,63.0,vinculo_aps_entre_50_70pct;quatro_ou_mais_indicadores_abaixo_50,5
292520,Pojuca - BA,BA,Bahia,NORDESTE,32136,15,14,4.667662434652726,2142.4,0.0,33608,17957.0,53.430730778386106,6,41.666666666666664,5,1,20.0,46.0,40.0,58.0,44.0,42.0,vinculo_aps_entre_50_70pct;quatro_ou_mais_indicadores_abaixo_50,5
210860,Pinheiro - MA,MA,Maranhão,NORDESTE,84621,31,31,3.6633932475390267,2729.7096774193546,0.0,87919,47893.0,54.47400448139766,6,41.666666666666664,5,1,43.0,22.0,46.0,64.0,33.0,42.0,vinculo_aps_entre_50_70pct;quatro_ou_mais_indicadores_abaixo_50,5
210090,Araioses - MA,MA,Maranhão,NORDESTE,39052,18,18,4.609238963433371,2169.5555555555557,0.0,40278,27895.0,69.25616962113313,6,41.833333333333336,4,2,68.0,9.0,12.0,49.0,34.0,79.0,vinculo_aps_entre_50_70pct;quatro_ou_mais_indicadores_abaixo_50,5
292120,Miguel Calmon - BA,BA,Bahia,NORDESTE,24661,12,12,4.865982725761324,2055.0833333333335,0.0,25317,16324.0,64.47841371410514,6,42.0,4,1,46.0,19.0,39.0,53.0,41.0,54.0,vinculo_aps_entre_50_70pct;quatro_ou_mais_indicadores_abaixo_50,5
250890,Mamanguape - PB,PB,Paraíba,NORDESTE,44599,20,20,4.484405479943496,2229.95,0.0,46719,29086.0,62.257325713307225,6,42.333333333333336,4,2,23.0,6.0,49.0,63.0,46.0,67.0,vinculo_aps_entre_50_70pct;quatro_ou_mais_indicadores_abaixo_50,5
210290,Carutapera - MA,MA,Maranhão,NORDESTE,24238,10,10,4.125752949913359,2423.8,0.0,24855,16593.0,66.7592033796017,6,42.333333333333336,5,2,46.0,16.0,46.0,37.0,16.0,93.0,vinculo_aps_entre_50_70pct;quatro_ou_mais_indicadores_abaixo_50,5
261450,Surubim - PE,PE,Pernambuco,NORDESTE,64120,22,22,3.4310667498440424,2914.5454545454545,0.0,67515,41268.0,61.12419462341702,6,42.666666666666664,4,2,29.0,12.0,45.0,58.0,43.0,69.0,vinculo_aps_entre_50_70pct;quatro_ou_mais_indicadores_abaixo_50,5
291350,Iguaí - BA,BA,Bahia,NORDESTE,21491,8,8,3.722488483551254,2686.375,0.0,21897,12795.0,58.43266200849432,6,42.833333333333336,4,2,35.0,10.0,29.0,58.0,32.0,93.0,vinculo_aps_entre_50_70pct;quatro_ou_mais_indicadores_abaixo_50,5
210690,Monção - MA,MA,Maranhão,NORDESTE,27751,12,12,4.324168498432489,2312.5833333333335,0.0,28606,17486.0,61.127036286093826,6,42.833333333333336,4,2,26.0,10.0,35.0,64.0,35.0,87.0,vinculo_aps_entre_50_70pct;quatro_ou_mais_indicadores_abaixo_50,5
210825,Pedro do Rosário - MA,MA,Maranhão,NORDESTE,24320,10,10,4.1118421052631575,2432.0,0.0,24917,15247.0,61.19115463338283,6,42.833333333333336,4,2,19.0,21.0,39.0,75.0,36.0,67.0,vinculo_aps_entre_50_70pct;quatro_ou_mais_indicadores_abaixo_50,5
330475,São Francisco de Itabapoana - RJ,RJ,Rio de Janeiro,SUDESTE,45059,20,20,4.438624914001642,2252.95,0.0,47368,24636.0,52.009795642627935,6,43.0,4,2,33.0,18.0,45.0,57.0,27.0,78.0,vinculo_aps_entre_50_70pct;quatro_ou_mais_indicadores_abaixo_50,5
210160,Barra do Corda - MA,MA,Maranhão,NORDESTE,84532,30,29,3.5489518762125587,2817.733333333333,0.0,87672,50565.0,57.67519846701341,6,43.0,4,1,43.0,8.0,33.0,69.0,44.0,61.0,vinculo_aps_entre_50_70pct;quatro_ou_mais_indicadores_abaixo_50,5
210542,Itinga do Maranhão - MA,MA,Maranhão,NORDESTE,22513,10,9,4.441878026029405,2251.3,0.0,22934,13617.0,59.374727478852364,6,43.0,4,2,15.0,12.0,43.0,60.0,40.0,88.0,vinculo_aps_entre_50_70pct;quatro_ou_mais_indicadores_abaixo_50,5
292100,Mata de São João - BA,BA,Bahia,NORDESTE,42566,20,20,4.6985857256965655,2128.3,0.0,44839,28251.0,63.005419389370864,6,43.0,5,1,45.0,29.0,46.0,49.0,34.0,55.0,vinculo_aps_entre_50_70pct;quatro_ou_mais_indicadores_abaixo_50,5
355390,Tarabai - SP,SP,São Paulo,SUDESTE,6536,0,0,0.0,0.0,1.5395331697504613,6635,2637.0,39.74378296910324,6,43.166666666666664,3,3,24.0,28.0,18.0,61.0,52.0,76.0,municipio_5k_mais_sem_ubs_no_arquivo,5
352620,Juquitiba - SP,SP,São Paulo,SUDESTE,27404,9,9,3.2841920887461686,3044.8888888888887,0.0,28007,14441.0,51.562109472631846,6,43.333333333333336,4,2,36.0,22.0,27.0,62.0,47.0,66.0,vinculo_aps_entre_50_70pct;quatro_ou_mais_indicadores_abaixo_50,5
261000,Palmares - PE,PE,Pernambuco,NORDESTE,54584,32,31,5.862523816503004,1705.75,0.0,56615,35918.0,63.442550560805444,6,43.333333333333336,5,1,41.0,23.0,47.0,49.0,39.0,61.0,vinculo_aps_entre_50_70pct;quatro_ou_mais_indicadores_abaixo_50,5
150570,Ponta de Pedras - PA,PA,Pará,NORTE,24984,7,7,2.8017931476144735,3569.1428571428573,0.0,25767,17301.0,67.14402142275003,6,43.333333333333336,4,2,14.0,14.0,40.0,65.0,47.0,80.0,vinculo_aps_entre_50_70pct;quatro_ou_mais_indicadores_abaixo_50,5
431660,Sananduva - RS,RS,Rio Grande do Sul,SUL,16399,0,0,0.0,0.0,3.8627301791214523,16759,4720.0,28.163971597350677,6,43.5,4,1,36.0,10.0,35.0,67.0,48.0,65.0,municipio_5k_mais_sem_ubs_no_arquivo,5
260400,Carpina - PE,PE,Pernambuco,NORDESTE,79293,28,26,3.531207042235758,2831.8928571428573,0.0,83205,42051.0,50.5390301063638,6,43.5,4,2,17.0,8.0,46.0,52.0,44.0,94.0,vinculo_aps_entre_50_70pct;quatro_ou_mais_indicadores_abaixo_50,5
290750,Catu - BA,BA,Bahia,NORDESTE,48148,16,16,3.323087147960455,3009.25,0.0,50153,26356.0,52.55119334835404,6,43.833333333333336,4,2,22.0,15.0,44.0,61.0,31.0,90.0,vinculo_aps_entre_50_70pct;quatro_ou_mais_indicadores_abaixo_50,5
430990,Ibiraiaras - RS,RS,Rio Grande do Sul,SUL,6776,0,0,0.0,0.0,1.5960643754940522,6830,2441.0,35.7393850658858,6,44.166666666666664,4,2,38.0,20.0,28.0,50.0,33.0,96.0,municipio_5k_mais_sem_ubs_no_arquivo,5
130100,Carauari - AM,AM,Amazonas,NORTE,28742,6,6,2.0875374017117805,4790.333333333333,0.7700829811762179,30892,19778.0,64.02304803832708,6,44.333333333333336,4,1,34.0,19.0,67.0,64.0,34.0,48.0,vinculo_aps_entre_50_70pct;quatro_ou_mais_indicadores_abaixo_50,5
150380,Jacundá - PA,PA,Pará,NORTE,37707,16,13,4.243243960007426,2356.6875,0.0,38391,22902.0,59.65460654840978,6,44.5,4,2,23.0,21.0,47.0,72.0,44.0,60.0,vinculo_aps_entre_50_70pct;quatro_ou_mais_indicadores_abaixo_50,5
211210,Timbiras - MA,MA,Maranhão,NORDESTE,26484,10,10,3.775864673010119,2648.4,0.0,27344,14781.0,54.05573434757168,6,44.666666666666664,4,1,34.0,24.0,47.0,66.0,44.0,53.0,vinculo_aps_entre_50_70pct;quatro_ou_mais_indicadores_abaixo_50,5
210950,Riachão - MA,MA,Maranhão,NORDESTE,22145,5,5,2.2578460149017836,4429.0,0.2161814632992603,22699,13361.0,58.86162386008195,6,44.666666666666664,4,1,30.0,1.0,33.0,74.0,48.0,82.0,vinculo_aps_entre_50_70pct;quatro_ou_mais_indicadores_abaixo_50,5
432050,Sertão - RS,RS,Rio Grande do Sul,SUL,5541,0,0,0.0,0.0,1.3051642126051568,5637,2273.0,40.32286677310626,6,44.833333333333336,4,1,43.0,7.0,31.0,69.0,44.0,75.0,municipio_5k_mais_sem_ubs_no_arquivo,5
292240,Mutuípe - BA,BA,Bahia,NORDESTE,20037,10,10,4.990767080900334,2003.7,0.0,20612,14284.0,69.29943722103629,6,45.0,4,1,37.0,19.0,37.0,57.0,41.0,79.0,vinculo_aps_entre_50_70pct;quatro_ou_mais_indicadores_abaixo_50,5
291760,Jaguaquara - BA,BA,Bahia,NORDESTE,45964,18,18,3.9161082586371947,2553.5555555555557,0.0,47738,26565.0,55.647492563576186,6,45.166666666666664,4,2,23.0,18.0,45.0,65.0,47.0,73.0,vinculo_aps_entre_50_70pct;quatro_ou_mais_indicadores_abaixo_50,5
241120,Santa Cruz - RN,RN,Rio Grande do Norte,NORDESTE,37313,8,8,2.1440248706885,4664.125,0.7889536662942108,38996,21728.0,55.71853523438301,6,45.833333333333336,4,2,16.0,8.0,45.0,68.0,46.0,92.0,vinculo_aps_entre_50_70pct;quatro_ou_mais_indicadores_abaixo_50,5
354430,Roseira - SP,SP,São Paulo,SUDESTE,10832,0,0,0.0,0.0,2.5514417525607396,11095,4336.0,39.0806669671023,6,46.0,3,1,34.0,7.0,39.0,59.0,54.0,83.0,municipio_5k_mais_sem_ubs_no_arquivo,5
210990,Santa Inês - MA,MA,Maranhão,NORDESTE,85014,23,22,2.7054367515938553,3696.2608695652175,0.0,88167,44985.0,51.02249140835007,6,46.166666666666664,4,1,34.0,16.0,41.0,75.0,48.0,63.0,vinculo_aps_entre_50_70pct;quatro_ou_mais_indicadores_abaixo_50,5
250110,Areia - PB,PB,Paraíba,NORDESTE,22633,14,14,6.185658109839615,1616.642857142857,0.0,23082,15643.0,67.7714236201369,6,46.166666666666664,4,1,43.0,28.0,49.0,50.0,42.0,65.0,vinculo_aps_entre_50_70pct;quatro_ou_mais_indicadores_abaixo_50,5
330415,Quissamã - RJ,RJ,Rio de Janeiro,SUDESTE,22393,9,9,4.0191131157058,2488.1111111111113,0.0,23126,12010.0,51.932889388566984,6,46.333333333333336,4,1,43.0,11.0,39.0,60.0,47.0,78.0,vinculo_aps_entre_50_70pct;quatro_ou_mais_indicadores_abaixo_50,5
250300,Caaporã - PB,PB,Paraíba,NORDESTE,21193,13,12,6.13410088236682,1630.2307692307693,0.0,21865,12517.0,57.24674136748228,6,46.333333333333336,4,1,35.0,18.0,47.0,60.0,46.0,72.0,vinculo_aps_entre_50_70pct;quatro_ou_mais_indicadores_abaixo_50,5
293350,Wenceslau Guimarães - BA,BA,Bahia,NORDESTE,24474,9,8,3.6773719048786466,2719.3333333333335,0.0,25430,15013.0,59.036570979158476,6,46.333333333333336,4,2,19.0,17.0,38.0,67.0,48.0,89.0,vinculo_aps_entre_50_70pct;quatro_ou_mais_indicadores_abaixo_50,5
431150,Lavras do Sul - RS,RS,Rio Grande do Sul,SUL,7157,0,0,0.0,0.0,1.6858076646120028,7294,2899.0,39.744995887030434,6,46.5,3,2,17.0,16.0,44.0,63.0,50.0,89.0,municipio_5k_mais_sem_ubs_no_arquivo,5
291460,Irecê - BA,BA,Bahia,NORDESTE,74507,25,25,3.3553894264968394,2980.28,0.0,78425,43883.0,55.95537137392414,6,46.666666666666664,4,1,35.0,28.0,53.0,49.0,46.0,69.0,vinculo_aps_entre_50_70pct;quatro_ou_mais_indicadores_abaixo_50,5
260890,Limoeiro - PE,PE,Pernambuco,NORDESTE,56510,21,21,3.716156432489825,2690.9523809523807,0.0,59125,37061.0,62.68245243128964,6,46.666666666666664,4,1,43.0,22.0,48.0,53.0,44.0,70.0,vinculo_aps_entre_50_70pct;quatro_ou_mais_indicadores_abaixo_50,5
280560,Porto da Folha - SE,SE,Sergipe,NORDESTE,26576,2,2,0.7525586995785671,13288.0,4.259888849340308,27350,19229.0,70.3071297989031,6,46.666666666666664,3,2,15.0,8.0,49.0,67.0,51.0,90.0,ubs_por_10k_abaixo_de_50pct_media_nacional;mais_de_10k_habitantes_por_ubs,5
353820,Pinhalzinho - SP,SP,São Paulo,SUDESTE,15224,0,0,0.0,0.0,3.585962817668455,15605,5331.0,34.162127523229735,6,47.666666666666664,4,2,25.0,24.0,47.0,64.0,44.0,82.0,municipio_5k_mais_sem_ubs_no_arquivo,5
150010,Abaetetuba - PA,PA,Pará,NORTE,158188,30,30,1.8964776089210307,5272.933333333333,7.260659892363213,170999,99818.0,58.373440780355445,6,47.666666666666664,4,2,17.0,15.0,47.0,90.0,45.0,72.0,vinculo_aps_entre_50_70pct;quatro_ou_mais_indicadores_abaixo_50,5
211290,Vitória do Mearim - MA,MA,Maranhão,NORDESTE,30805,13,13,4.2200941405615975,2369.6153846153848,0.0,31851,18749.0,58.8647138237418,6,47.666666666666664,4,1,46.0,14.0,35.0,67.0,49.0,75.0,vinculo_aps_entre_50_70pct;quatro_ou_mais_indicadores_abaixo_50,5
211250,Tutóia - MA,MA,Maranhão,NORDESTE,53356,24,24,4.4980883124672015,2223.1666666666665,0.0,55041,36703.0,66.68301811376973,6,47.833333333333336,4,1,31.0,15.0,45.0,71.0,45.0,80.0,vinculo_aps_entre_50_70pct;quatro_ou_mais_indicadores_abaixo_50,5
292170,Morro do Chapéu - BA,BA,Bahia,NORDESTE,33594,23,22,6.846460677501935,1460.608695652174,0.0,35224,20223.0,57.412559618441975,6,49.5,4,1,47.0,44.0,23.0,66.0,46.0,71.0,vinculo_aps_entre_50_70pct;quatro_ou_mais_indicadores_abaixo_50,5
250060,Alhandra - PB,PB,Paraíba,NORDESTE,21730,12,12,5.522319374137138,1810.8333333333333,0.0,22797,14750.0,64.70149581085231,6,49.666666666666664,4,0,36.0,34.0,46.0,53.0,40.0,89.0,vinculo_aps_entre_50_70pct;quatro_ou_mais_indicadores_abaixo_50,5
211020,Santa Rita - MA,MA,Maranhão,NORDESTE,37035,22,22,5.940326717969488,1683.409090909091,0.0,38446,22749.0,59.171305207303746,6,51.166666666666664,4,0,39.0,32.0,48.0,57.0,41.0,90.0,vinculo_aps_entre_50_70pct;quatro_ou_mais_indicadores_abaixo_50,5
292110,Medeiros Neto - BA,BA,Bahia,NORDESTE,22194,11,11,4.95629449400739,2017.6363636363637,0.0,22925,12280.0,53.56597600872411,6,51.5,4,1,43.0,27.0,45.0,55.0,46.0,93.0,vinculo_aps_entre_50_70pct;quatro_ou_mais_indicadores_abaixo_50,5
